COPY_MUT_PROB,DISABLE_REACTION_SENSORS,EVENT_FILE,PHYLOGENY_SNAPSHOT_RES,RANDOM_SEED,REACTION_SENSORS_NEUTRAL,average_generation,chg_env,deletion_mut_cnt,environment,genome_length,insertion_mut_cnt,lineage_length_genotypes,lineages_max_deleterious_steps,lineages_max_taxon_volatility,lineages_max_unique_taxa,lineages_mean_deleterious_steps,lineages_mean_taxon_volatility,lineages_mean_unique_taxa,lineages_min_deleterious_steps,lineages_min_taxon_volatility,lineages_min_unique_taxa,lineages_variance_deleterious_steps,lineages_variance_taxon_volatility,lineages_variance_unique_taxa,match_score_all,match_score_even,match_score_odd,match_score_odd_even,optimal_plastic,phenotype_all,phenotype_even,phenotype_odd,phenotype_task_order,phylo_ave_depth,phylo_current_phylogenetic_diversity,phylo_diversity,phylo_max_evolutionary_distinctiveness,phylo_max_pairwise_distance,phylo_mean_evolutionary_distinctiveness,phylo_mean_pairwise_distance,phylo_min_evolutionary_distinctiveness,phylo_min_pairwise_distance,phylo_mrca_changes,phylo_mrca_depth,phylo_num_roots,phylo_num_taxa_extant,phylo_num_taxa_tree,phylo_sum_pairwise_distance,phylo_total_orgs,phylo_variance_evolutionary_distinctiveness,phylo_variance_pairwise_distance,plastic_odd_even,substitution_mut_cnt,total_mut_cnt,update
0.0025,1,events-chg-u300_phase-two.cfg,200000,22087,0.0,31795.1,True,1744,chg-u300_phase-two,125,1760,3039,730,834,140,725.398,828.07,135.62,724,823,133,1.17437,4.63726,1.06886,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3044.85,5715,10.3945,544.8,54,111.539,14.0561,1.14317,1,325,3022,1,1990,5716,2.78178e+07,3600,3140.8,45.9377,False,3151,6655,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22088,0.0,33670.7,True,1503,chg-u300_phase-two,111,1509,3150,751,934,135,747.838,929.037,132.467,747,927,132,0.543334,1.02657,0.420128,2,5,1,6,False,100010,100010,100010,not;nand;and;ornot;or;andnot,3153.29,5457,9.61579,802.059,34,128.077,7.09834,29.5079,1,403,2330,1,1787,5458,1.13275e+07,3600,2454.38,25.7444,False,3167,6179,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22089,0.0,44398.1,True,2534,chg-u300_phase-two,64,2479,3132,803,1047,202,799.656,1043.61,199.448,797,1040,199,1.05156,1.89513,0.403292,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3146.22,4872,9.24309,460.48,24,231.802,10.4898,132.065,1,52,329,1,1385,4873,1.00537e+07,3600,2509.77,22.0569,False,2888,7901,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22090,0.0,21635.1,True,3344,chg-u300_phase-two,155,3344,3383,799,1177,231,793.665,1166.92,228.287,791,1165,228,0.605495,1.07571,0.247566,2,5,1,6,False,101000,101000,101000,not;nand;and;ornot;or;andnot,3386.96,6113,10.4404,637.75,42,117.563,6.81955,0.538701,1,391,3372,1,2049,6114,1.43086e+07,3600,3165.37,7.50827,False,3525,10213,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22091,0.0,22019.2,True,2114,chg-u300_phase-two,126,2038,2784,794,1100,167,790.649,1096.18,164.147,788,1091,163,0.783388,2.98918,0.399992,2,5,1,6,False,101000,101000,101000,not;nand;and;ornot;or;andnot,2784.2,5166,9.85642,496.276,41,119.061,12.2837,0.510521,1,353,2769,1,1800,5167,1.98885e+07,3600,3673.03,61.7092,False,2915,7067,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22092,0.0,26848.1,True,4507,chg-u300_phase-two,201,4551,3531,894,1258,288,889.936,1253,284.495,883,1238,278,0.770724,1.15303,0.487444,2,5,1,6,False,101000,101000,101000,not;nand;and;ornot;or;andnot,3539.22,6589,10.631,1424.76,63,134.136,7.25051,29.3799,1,331,2312,1,2274,6590,1.87382e+07,3600,3752.27,10.1215,False,3400,12458,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22093,0.0,28897.9,True,1905,chg-u300_phase-two,141,1942,3435,855,1111,203,849.656,1105.37,200.276,847,1101,200,1.99173,1.94856,0.245519,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3437.53,6445,10.5594,555.41,48,161.621,20.2436,54.6769,1,249,1502,1,2096,6446,4.4446e+07,3600,2996.61,128.467,False,3474,7321,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22094,0.0,21284.9,True,9999,chg-u300_phase-two,227,10091,4386,1247,2260,314,1241.65,2253.55,309.77,1237,2247,309,3.62046,9.13002,0.496889,2,5,1,6,False,101000,101000,101000,not;nand;and;ornot;or;andnot,4402.39,8301,11.0264,1115.03,114,110.622,42.7657,1.30468,1,242,4351,1,2522,8302,1.35951e+08,3600,4338.59,914.037,False,3268,23358,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22095,0.0,33749.6,True,593,chg-u300_phase-two,106,588,3250,944,1210,335,934.093,1195.78,331.906,930,1185,330,9.64777,32.5823,1.78091,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3244.74,6532,10.4773,496.37,88,105.249,48.2599,3.28549,1,541,3211,1,1935,6533,9.03013e+07,3600,3050.9,485.242,False,3154,4335,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22096,0.0,28519.1,True,3691,chg-u300_phase-two,133,3695,3747,1025,1574,254,1018.42,1560.53,252.099,1016,1556,252,2.02454,6.8157,0.0966658,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3767.18,7504,10.711,487.528,63,98.7488,23.8655,1.58825,1,531,3743,1,2160,7505,5.56477e+07,3600,2598.2,86.6224,False,3426,10812,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22097,0.0,28102.5,True,2410,chg-u300_phase-two,112,2415,3112,764,938,199,758.025,929.976,196.28,756,927,196,1.89493,4.83079,0.256724,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,3114.86,5895,10.3705,498.655,43,117.354,21.6723,3.87936,1,269,3103,1,1886,5896,3.85236e+07,3600,3147.16,58.6736,False,3072,7897,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22098,0.0,19277.3,True,5061,chg-u300_phase-two,999,5955,2977,888,1437,799,878.461,1426.88,789.238,871,1411,776,4.65462,7.42616,9.20416,2,5,1,6,False,101000,101000,101000,not;nand;and;ornot;or;andnot,2980.88,9478,11.8139,5608.18,157,403.4,50.2809,6.14161,1,378,2909,1,3600,9479,3.2573e+08,3600,143288,636.433,False,5025,16041,200000
0.0025,1,events-chg-u300_phase-two.cfg,200000,22099,0.0,37092.7,True,1129,chg-u300_phase-two,115,1147,2838,727,931,116,722.544,925.137,112.464,720,921,112,2.04582,3.75883,0.591099,1,4,2,6,False,100000,100000,100000,not;nand;and;ornot;or;andnot,2853.56,6214,10.5479,585.396,75,192.08,36.4491,90.3434,1,54,277,1,2027,6215,7.48428e+07,3600,2998.28,319.565,False,2699,4975,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22200,0.0,33181.3,True,60,chg-u1000_phase-two,103,61,2142,394,580,49,388.373,572.573,44.6021,386,569,44,1.71669,3.7566,0.665554,2,1,5,6,False,010001,010001,010001,not;nand;and;ornot;or;andnot,2147.14,4880,10.158,1019.52,40,314.267,20.4597,120.239,1,1,0,1,1709,4881,2.98606e+07,3600,15218.6,29.0496,False,2235,2356,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22201,0.0,30238.4,True,36,chg-u1000_phase-two,111,40,1808,318,431,38,311.668,423.2,34.424,309,419,34,2.53834,3.69772,0.348639,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,1818.64,4719,10.1751,1067.36,65,319.403,32.7055,125.788,1,1,0,1,1743,4720,4.96519e+07,3600,13303.7,222.836,False,1898,1974,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22202,0.0,24889.4,True,1649,chg-u1000_phase-two,150,1688,2395,502,825,156,492.476,806.217,145.231,486,791,141,10.4975,59.1667,7.56216,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,2406.55,7527,10.8484,1102.51,115,270.912,58.4139,92.5859,1,18,206,1,2290,7528,1.53097e+08,3600,12438.4,780.612,False,2320,5657,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22203,0.0,21000,True,2692,chg-u1000_phase-two,164,2723,2786,528,877,189,519.986,865.538,182.394,516,860,182,6.02624,10.3862,0.601326,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,2825.22,7359,10.7804,1080.29,94,293.227,41.6992,102.794,1,1,0,1,2195,7360,1.00408e+08,3600,12920.3,534.037,False,2804,8219,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22204,0.0,30797.9,True,125,chg-u1000_phase-two,105,125,2183,413,641,45,409.471,635.42,42.3228,408,633,42,1.16581,2.18485,0.267885,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,2196.06,4924,10.146,1001,38,208.063,18.8259,0,1,261,2187,1,1704,4925,2.73156e+07,3600,14166.1,21.3925,False,2282,2532,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22205,0.0,20912.7,True,3358,chg-u1000_phase-two,142,3379,2723,598,1024,254,591.301,1017.21,251.351,589,1012,250,1.53834,4.11852,0.477884,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,2730.83,6094,10.5524,866.62,54,200.953,23.0301,1.16289,1,235,2712,1,2015,6095,4.67305e+07,3600,15116.2,121.452,False,2624,9361,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22206,0.0,28465.5,True,1419,chg-u1000_phase-two,131,1442,2516,457,740,126,450.024,731.744,123.477,448,729,123,1.84211,2.8856,0.411921,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2525.52,5942,10.4451,1097.32,41,313.495,19.6729,118.794,1,1,0,1,1945,5943,3.71925e+07,3600,13933.7,20.5087,False,2474,5335,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22207,0.0,29058.1,True,1896,chg-u1000_phase-two,108,1900,2379,446,709,107,441.862,703.783,103.311,440,701,103,1.33019,2.07524,0.302179,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2377.23,5458,10.2253,945.049,41,176.357,20.8332,7.00032,1,291,2367,1,1773,5459,3.27264e+07,3600,9967.09,20.3341,False,2312,6108,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22208,0.0,26630.3,True,2054,chg-u1000_phase-two,153,2103,2595,484,805,175,478.987,798.056,168.576,477,795,168,1.83779,3.79631,0.925245,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2605.58,6475,10.6817,967.017,101,209.88,30.8496,16.6306,1,282,2567,1,2129,6476,6.98822e+07,3600,14986.5,505.537,False,2579,6736,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22209,0.0,39709.7,True,334,chg-u1000_phase-two,83,332,1999,403,594,64,398.449,581.326,51.7036,397,579,51,1.11291,2.49226,0.811107,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2007.89,4530,9.97187,1013.69,38,249.529,16.5265,64.5198,1,113,1026,1,1643,4531,2.22926e+07,3600,17010.8,17.453,False,1957,2623,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22210,0.0,28634.3,True,1223,chg-u1000_phase-two,121,1234,2535,470,739,127,463.534,730.755,122.377,461,727,122,2.39799,4.16356,0.412869,2,1,5,6,False,010001,010001,010001,not;nand;and;ornot;or;andnot,2541.19,6233,10.4684,990.009,51,173.123,24.2706,22.1048,1,263,2529,1,1944,6234,4.58374e+07,3600,9657.35,31.3473,False,2529,4986,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22211,0.0,20206.4,True,2657,chg-u1000_phase-two,186,2704,2641,521,876,171,516.656,869.202,166.75,514,865,166,2.05855,4.64967,0.613391,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2640.97,7263,10.8986,984.01,42,202.279,23.6115,16.0916,1,133,2629,1,2358,7264,6.5614e+07,3600,13081.5,21.6547,False,2629,7990,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22212,0.0,33142.2,True,588,chg-u1000_phase-two,87,576,2122,379,557,78,373.699,551.668,74.4558,372,548,74,1.34279,3.46595,0.384094,2,1,5,6,False,010001,010001,010001,not;nand;and;ornot;or;andnot,2143.09,5118,10.1712,1090.13,47,284.755,21.7879,113.759,1,38,245,1,1720,5119,3.221e+07,3600,11473.9,29.5722,False,2128,3292,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22213,0.0,24958.3,True,1936,chg-u1000_phase-two,136,1915,2606,478,756,124,472.971,748.35,118.47,471,746,118,1.30978,1.81463,0.475725,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2623.47,5641,10.5547,553.029,27,177.251,10.6847,0.4479,1,267,2618,1,2083,5642,2.31687e+07,3600,11088.7,10.8696,False,2750,6601,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22214,0.0,29819.2,True,2258,chg-u1000_phase-two,102,2252,2381,436,698,151,431.401,692.958,148.339,430,691,148,1.14537,2.1185,0.33029,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2381.86,5178,10.2278,898.368,31,301.834,14.3386,110.804,1,1,0,1,1805,5179,2.33449e+07,3600,16079.3,14.4676,False,2250,6760,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22215,0.0,28221.6,True,152,chg-u1000_phase-two,120,162,2219,397,616,76,392.267,609.534,72.6442,391,607,72,1.00625,1.48839,0.499707,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2224.92,5007,10.3272,888.228,36,318.732,15.1301,111.171,1,1,0,1,1841,5008,2.56262e+07,3600,17815.5,19.2711,False,2325,2639,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22216,0.0,35375,True,565,chg-u1000_phase-two,90,557,2233,391,629,66,387.431,624.147,63.4662,386,622,63,1.05072,1.69722,0.365109,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2246.2,4690,10.0463,695.738,29,170.378,13.5564,11.3084,1,193,2239,1,1686,4691,1.92562e+07,3600,10847.7,12.9529,False,2273,3395,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22217,0.0,20708.9,True,821,chg-u1000_phase-two,222,939,2551,491,764,130,484.864,757.519,123.109,482,753,120,2.29151,3.41515,2.362,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,2550.35,7431,11.0281,1056.57,43,293.56,22.7691,97.4035,1,1,0,1,2471,7432,6.94842e+07,3600,13305.6,21.659,False,2775,4535,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22218,0.0,31299.1,True,96,chg-u1000_phase-two,107,98,2132,410,611,49,405.696,605.812,44.8117,404,603,44,1.21941,1.57342,0.66319,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,2143.29,4516,10.0833,867.272,29,300.918,14.1309,101.765,1,73,410,1,1689,4517,2.01438e+07,3600,14949.1,15.0694,False,2236,2430,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22219,0.0,23409.6,True,1691,chg-u1000_phase-two,168,1733,2526,491,808,108,484.705,799.506,101.354,480,792,99,2.93075,7.6048,3.21276,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2525.07,7248,10.865,1064.2,88,233.494,37.73,76.2191,1,72,670,1,2325,7249,1.01933e+08,3600,9552.14,219.941,False,2464,5888,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22220,0.0,31892.7,True,270,chg-u1000_phase-two,95,267,2172,397,592,44,393.327,583.895,40.5641,392,582,40,1.05913,2.0955,0.529423,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2179.62,4884,10.1252,1000.46,43,299.594,18.5111,108.182,1,72,427,1,1707,4885,2.69535e+07,3600,16228.7,30.4793,False,2235,2772,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22221,0.0,26035.7,True,2006,chg-u1000_phase-two,142,2058,2369,492,768,174,485.8,761.721,170.415,484,759,170,1.52879,2.71198,0.394407,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2375.62,6180,10.6962,994,47,204.857,20.9975,17.9513,1,262,2365,1,2149,6181,4.84628e+07,3600,14171,21.6069,False,2339,6403,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22222,0.0,24266.1,True,1993,chg-u1000_phase-two,136,1993,2307,435,678,89,430.722,672.543,85.404,429,669,85,1.45837,2.2325,0.400043,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,2315.34,5888,10.5619,1019,40,195.749,22.6953,14.0107,1,228,2304,1,2047,5889,4.75259e+07,3600,12935.5,22.7697,False,2318,6304,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22223,0.0,28400.4,True,1026,chg-u1000_phase-two,136,1047,2263,426,615,88,420.112,606.82,80.493,418,602,78,1.75325,3.43931,1.78551,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2271.97,6113,10.5743,968.084,49,192.46,26.2685,13.3595,1,241,2258,1,2067,6114,5.60887e+07,3600,12994.6,37.8484,False,2319,4392,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22224,0.0,31772.1,True,869,chg-u1000_phase-two,104,873,2274,382,603,73,377.711,597.746,70.4631,376,595,70,1.31011,2.45197,0.431591,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2285.04,5037,10.1854,904.11,39,182.994,19.1672,16.1561,1,244,2275,1,1760,5038,2.96693e+07,3600,11078.6,18.9612,False,2291,4033,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22225,0.0,23778.7,True,2349,chg-u1000_phase-two,128,2337,2593,510,834,165,505.64,829.17,162.191,504,827,162,1.15977,1.68669,0.178278,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2593.06,5624,10.3982,939,33,202.126,16.4524,0,1,200,2585,1,1937,5625,3.08485e+07,3600,14366.1,16.2859,False,2482,7168,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22226,0.0,31486.1,True,453,chg-u1000_phase-two,118,468,2385,477,708,74,472.132,701.399,66.4499,470,697,64,1.67928,6.67402,4.53765,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2393.04,6054,10.5609,844.138,46,260.322,23.2816,95.4404,1,29,208,1,2054,6055,4.90877e+07,3600,10640.9,38.9473,False,2333,3254,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22227,0.0,24277.1,True,2297,chg-u1000_phase-two,130,2307,2682,519,877,145,515.364,871.771,142.365,514,870,142,1.09328,1.75075,0.357027,2,1,5,6,False,000101,000101,000101,not;nand;and;ornot;or;andnot,2686.06,5863,10.5508,504,26,160.103,10.9749,0,1,250,2681,1,2075,5864,2.36156e+07,3600,8462.86,10.2911,False,2634,7238,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22228,0.0,21414.3,True,1780,chg-u1000_phase-two,149,1772,2366,457,710,87,452.406,702.487,84.1032,447,695,83,3.29714,6.27736,0.345289,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,2367.56,6133,10.5784,986.788,74,219.002,27.6347,16.1203,1,280,2337,1,2034,6134,5.71364e+07,3600,13968.8,223.634,False,2597,6149,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22229,0.0,29361,True,2023,chg-u1000_phase-two,123,2049,2699,513,830,149,508.314,823.456,146.31,506,820,146,1.66243,3.20379,0.287734,2,1,5,6,False,000101,000101,000101,not;nand;and;ornot;or;andnot,2710.56,6309,10.5161,1049.2,42,270.489,23.003,91.6602,1,33,412,1,2032,6310,4.74665e+07,3600,13452.7,24.3041,False,2513,6585,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22230,0.0,27584.8,True,1103,chg-u1000_phase-two,119,1112,2469,424,645,154,416.47,634.891,150.288,414,631,150,3.17302,5.42922,0.274438,2,1,5,6,False,000101,000101,000101,not;nand;and;ornot;or;andnot,2472.91,5859,10.4801,1000.08,61,203.445,31.9434,13.2631,1,267,2454,1,1959,5860,6.12629e+07,3600,15250.4,119.329,False,2425,4640,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22231,0.0,17291.2,True,318,chg-u1000_phase-two,214,357,2394,410,622,87,403.885,616.134,83.4218,401,612,83,2.527,2.9638,0.440072,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,2389.5,7168,10.9845,998.54,72,237.094,40.2192,20.8354,1,208,2363,1,2416,7169,1.17332e+08,3600,16087.5,263.863,False,2807,3482,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22232,0.0,46623.4,True,899,chg-u1000_phase-two,66,861,1952,378,555,76,374.048,550.323,72.4222,372,548,72,1.48802,2.37766,0.347176,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,1980.85,3880,9.47014,1131.66,30,339.091,13.066,143.409,1,1,0,1,1395,3881,1.27043e+07,3600,20725.4,16.7899,False,1861,3621,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22233,0.0,26033.7,True,2413,chg-u1000_phase-two,120,2423,2601,487,800,159,481.288,793.062,155.316,478,788,155,2.21565,3.69141,0.352731,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2596.8,6387,10.5765,858.412,51,167.102,25.9917,17.2088,1,280,2581,1,2038,6388,5.3951e+07,3600,9278.02,43.2383,False,2420,7256,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22234,0.0,23955.9,True,2862,chg-u1000_phase-two,138,2875,2708,532,880,135,527.333,871.379,132.289,525,867,132,1.81748,3.60757,0.294272,2,1,5,6,False,010001,010001,010001,not;nand;and;ornot;or;andnot,2714.09,6780,10.6675,1041.34,47,227.028,24.3014,52.9782,1,122,1516,1,2141,6781,5.56714e+07,3600,11581.2,24.425,False,2593,8330,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22235,0.0,59022.4,True,952,chg-u1000_phase-two,45,920,1968,349,537,89,344.884,532.413,85.593,343,530,85,1.27793,2.27183,0.435662,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2001.75,3292,8.20508,866.513,23,363.243,8.55391,85.2301,1,153,1146,1,1091,3293,5.08611e+06,3600,39725.8,12.4517,False,1799,3671,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22236,0.0,29625.4,True,66,chg-u1000_phase-two,108,67,2185,384,547,37,379.209,541.362,34.5451,377,538,34,1.62813,2.72152,0.457092,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,2193.74,5100,10.2944,1017.84,40,273.036,20.2556,92.9048,1,74,633,1,1798,5101,3.2723e+07,3600,13817.2,23.6871,False,2294,2427,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22237,0.0,27129.1,True,2607,chg-u1000_phase-two,93,2596,2603,494,803,148,483.387,788.888,144.712,481,785,144,2.48258,5.97351,0.684509,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2605,5741,10.2514,1106.93,54,294.753,20.5458,111.484,1,1,0,1,1794,5742,3.30443e+07,3600,13853.4,36.378,False,2499,7702,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22238,0.0,29771,True,48,chg-u1000_phase-two,107,48,2237,437,643,58,432.339,637.649,55.3772,431,635,55,1.16854,2.26374,0.325567,2,1,5,6,False,010001,010001,010001,not;nand;and;ornot;or;andnot,2242.36,5170,10.2411,1019.38,40,220.753,20.1344,46.4787,1,219,1595,1,1787,5171,3.21303e+07,3600,13888.3,24.2651,False,2396,2492,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22239,0.0,30524,True,1181,chg-u1000_phase-two,122,1200,2542,494,802,89,488.107,793.626,85.4605,485,788,85,2.47486,5.3029,0.449756,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,2549.8,6850,10.6874,967.032,57,158.046,31.7437,11.7788,1,237,2533,1,2126,6851,7.17051e+07,3600,8654.05,44.5151,False,2484,4865,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22240,0.0,30656.7,True,133,chg-u1000_phase-two,106,132,2182,416,611,47,409.104,602.654,42.4144,406,597,42,5.12315,12.4934,0.36107,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2194.1,5009,9.99893,1091.2,60,292.464,29.0518,100.823,1,47,322,1,1723,5010,4.30984e+07,3600,18669.7,234.619,False,2309,2574,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22241,0.0,29585.4,True,91,chg-u1000_phase-two,107,90,2089,373,528,58,369.28,522.673,56.3361,368,521,56,1.00486,1.56105,0.259162,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2097.2,4509,10.0528,986.088,30,297.294,13.1125,84.5772,1,117,740,1,1666,4510,1.81864e+07,3600,19263.9,12.3084,False,2203,2384,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22242,0.0,27006.3,True,1632,chg-u1000_phase-two,87,1585,2737,605,1035,234,598.088,1024.84,231.382,595,1021,231,5.13751,8.71156,0.328038,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,2749.19,5383,10.0175,1010.71,80,182.227,35.2054,15.0859,1,254,2718,1,1631,5384,4.67974e+07,3600,12709.8,530.355,False,2465,5682,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22243,0.0,28070.5,True,1577,chg-u1000_phase-two,127,1603,2528,462,716,120,457.787,711.717,116.336,456,709,116,1.16613,2.03596,0.366038,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2528.46,5819,10.4363,1101.42,42,293.924,22.341,110.58,1,1,0,1,1943,5820,4.21497e+07,3600,12884.1,28.4538,False,2533,5713,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22244,0.0,24482.9,True,1799,chg-u1000_phase-two,132,1799,2515,441,732,113,435.552,723.497,109.362,434,721,109,1.3554,2.85706,0.401875,3,0,6,6,False,010101,010101,010101,not;nand;and;ornot;or;andnot,2521.4,6282,10.5795,1092.74,43,295.357,21.3191,113.426,1,1,0,1,2036,6283,4.41652e+07,3600,12592.3,21.615,False,2587,6185,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22245,0.0,38250.7,True,1082,chg-u1000_phase-two,76,1046,2368,425,709,141,420.582,703.12,137.775,419,700,137,1.33316,3.01687,0.624334,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,2377.37,5003,9.89373,1012.47,47,191.162,26.0289,31.1695,1,233,2034,1,1569,5004,3.2018e+07,3600,12848.6,34.5996,False,2099,4227,200000
0.0025,1,events-chg-u1000_phase-two.cfg,200000,22246,0.0,21066.2,True,119,chg-u1000_phase-two,115,67,2317,414,626,101,406.803,617.215,93.9266,403,612,92,3.14228,5.23671,2.51781,2,1,5,6,False,010100,010100,010100,not;nand;and;ornot;or;andnot,2311.56,6002,10.4979,1123.61,97,292.052,45.8876,113.97,1,1,0,1,1961,6003,8.8186e+07,3600,12430.6,311.666,False,2643,2829,200000
